date,Room Number,T_Occupancy,T_time,Camera1,Camera2,Camera3
19-04-2022,M1 Room,1,9:19:26,0,1,0
19-04-2022,M1 Room,1,9:19:34,0,1,0
19-04-2022,M1 Room,0,9:20:08,0,0,0
19-04-2022,M1 Room,2,9:39:57,2,0,0
19-04-2022,M1 Room,3,9:41:48,3,0,0
19-04-2022,M1 Room,2,9:42:34,2,0,0
19-04-2022,M1 Room,3,9:42:43,3,0,0
19-04-2022,M1 Room,0,9:43:03,0,0,0
19-04-2022,M1 Room,4,9:48:07,4,0,0
19-04-2022,M1 Room,0,9:48:27,0,0,0
19-04-2022,M1 Room,1,9:49:30,0,1,0
19-04-2022,M1 Room,0,9:49:33,0,0,0
19-04-2022,M1 Room,3,9:52:03,2,1,0
19-04-2022,M1 Room,0,9:52:41,0,0,0
19-04-2022,M1 Room,1,9:53:05,0,1,0
19-04-2022,M1 Room,0,9:53:12,0,0,0
19-04-2022,M1 Room,1,9:53:30,0,1,0
19-04-2022,M1 Room,0,9:53:38,0,0,0
19-04-2022,M1 Room,4,10:41:19,3,0,1
19-04-2022,M1 Room,3,10:42:02,1,0,2
19-04-2022,M1 Room,2,10:43:16,2,0,0
19-04-2022,M1 Room,3,10:52:31,2,0,1
19-04-2022,M1 Room,3,10:52:47,2,0,1
19-04-2022,M1 Room,3,10:53:08,3,0,0
19-04-2022,M1 Room,2,10:53:14,2,0,0
19-04-2022,M1 Room,0,10:55:06,0,0,0
19-04-2022,M1 Room,4,10:56:41,2,2,0
19-04-2022,M1 Room,0,11:37:17,0,0,0
19-04-2022,M1 Room,7,11:49:41,4,3,0
19-04-2022,M1 Room,6,11:50:33,3,3,0
19-04-2022,M1 Room,6,11:50:50,4,2,0
19-04-2022,M1 Room,6,11:50:58,3,3,0
19-04-2022,M1 Room,6,11:52:36,5,1,0
19-04-2022,M1 Room,0,11:54:35,0,0,0
19-04-2022,M1 Room,6,11:54:53,3,2,1
19-04-2022,M1 Room,7,11:57:44,2,5,0
19-04-2022,M1 Room,6,12:03:55,5,1,0
19-04-2022,M1 Room,0,12:04:57,0,0,0
19-04-2022,M1 Room,6,12:06:33,3,2,1
19-04-2022,M1 Room,6,12:07:26,2,3,1
19-04-2022,M1 Room,6,12:09:46,2,4,0
19-04-2022,M1 Room,1,14:50:54,0,1,0
19-04-2022,M1 Room,0,14:51:00,0,0,0
20-04-2022,M1 Room,1,9:22:53,0,1,0
20-04-2022,M1 Room,0,9:22:58,0,0,0
20-04-2022,M1 Room,1,9:47:38,0,1,0
20-04-2022,M1 Room,0,9:47:43,0,0,0
20-04-2022,M1 Room,1,17:45:04,0,1,0
20-04-2022,M1 Room,1,17:45:06,0,0,1
20-04-2022,M1 Room,4,17:55:46,1,3,0
20-04-2022,M1 Room,2,17:56:37,0,2,0
20-04-2022,M1 Room,2,17:56:42,0,2,0
20-04-2022,M1 Room,2,17:56:57,0,2,0
20-04-2022,M1 Room,2,17:57:16,0,2,0
20-04-2022,M1 Room,2,17:58:05,0,2,0
20-04-2022,M1 Room,2,17:58:09,0,2,0
20-04-2022,M1 Room,2,17:58:28,0,2,0
20-04-2022,M1 Room,2,17:58:49,0,2,0
20-04-2022,M1 Room,1,17:59:01,0,0,1
20-04-2022,M1 Room,2,18:17:32,0,2,0
20-04-2022,M1 Room,2,18:17:47,0,2,0
20-04-2022,M1 Room,5,18:46:35,1,4,0
20-04-2022,M1 Room,2,18:46:40,2,0,0
20-04-2022,M1 Room,1,23:14:44,0,1,0
20-04-2022,M1 Room,1,23:15:16,0,1,0
20-04-2022,M1 Room,1,23:15:34,0,1,0
20-04-2022,M1 Room,1,23:16:38,0,1,0
20-04-2022,M1 Room,1,23:17:04,0,1,0
20-04-2022,M1 Room,1,23:17:22,0,1,0
20-04-2022,M1 Room,1,23:17:43,0,1,0
20-04-2022,M1 Room,1,23:19:02,0,1,0
20-04-2022,M1 Room,1,23:19:33,0,1,0
20-04-2022,M1 Room,1,23:21:31,0,1,0
20-04-2022,M1 Room,1,23:21:47,0,1,0
